DateCollected,BeeWeighedBy,DateBeeWeighed,PolWeighedBy,DatePolWeighed,DateEntered,Site,Habitat,BoxID,NestID,BoxNest_ID,NumCells_Complete,NumCells_Progress,Capped,Collected,Species,Cell_num-New-Old,Cell_num2,Cell_occupant,Life_stage,Sex,BeeMass_mg,PollenMass_mg,Nest notes,Cell_Notes,nBee_check,PollenMass_nCell_check,WrittenNotes from,Notes
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,2,19.02,Pupae,Pupae,M,28.5,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,3,19.03,Pupae,Pupae,M,26.7,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,4,19.04,Pupae,Pupae,F,46.1,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,5,19.05,Pupae,Pupae,F,26.5,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,6,19.06,Pupae,Pupae,F,47.2,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,7,19.07,Pupae,Pupae,F,44.9,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,8,19.08,Pupae,Pupae,F,49,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,19,H06-A19,9,0,Y,N,O. lignaria,9,19.09,Pupae,Pupae,F,45.7,NA,O. lignaria? changed from Osmia --> O. lignaria based on muddy habitat type,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,20,H06-A20,6,0,N,N,Unk,1,20.01,Pupae,Pupae,M,13.7,NA,"walls made of vegetation, pupae are smaller and have more color. Halictid?",,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,20,H06-A20,6,0,N,N,Unk,2,20.02,Pupae,Pupae,F,19,NA,Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,20,H06-A20,6,0,N,N,Unk,3,20.03,Pupae,Pupae,F,22.4,NA,Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,20,H06-A20,6,0,N,N,Unk,4,20.04,Pupae,Pupae,NA,NA,NA,Halictid larvae?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,?,21.?,Pupae,Pupae,NA,NA,NA,Larvae? Don't know what cell - fell out into envelope (1-4 were near the back of the straw). Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,?,21.?,Pupae,Pupae,NA,NA,NA,Larvae? Don't know what cell - fell out into envelope (1-4 were near the back of the straw). Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,?,21.?,Pupae,Pupae,NA,NA,NA,Larvae? Don't know what cell - fell out into envelope (1-4 were near the back of the straw). Halictid?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,1,21.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,1,21.01,Pupae,Pupae,NA,NA,NA,Halictid Larvae?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,2,21.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,2,21.02,Pupae,Pupae,NA,NA,NA,Halictid larvae?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,3,21.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,3,21.03,Pupae,Pupae,NA,NA,NA,Halictid Larvae?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,4,21.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/4/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,4,21.04,Pupae,Pupae,NA,NA,NA,Halictid larvae?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,5,21.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,6,21.06,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,7,21.07,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,21,H06-A21,7,0,Y,N,Unk,8,21.08,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/30/2022,NA,NA,,H06,Burned,A,22,H06-A22,2,0,Y,N,Unk,1,22.01,,,,,NA,Halictid? Some pollen,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,1,24.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,2,24.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,3,24.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,4,24.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,5,24.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,6,24.06,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,7,24.07,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,8,24.08,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,24,H06-A24,10,0,Y,N,Unk,9,24.09,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/1/2022,NA,NA,,H06,Burned,A,25,H06-A25,1,0,N,N,Unk,1,25.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,1,26.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,2,26.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,3,26.03,?,?,,,NA,Parasites? Halictid?,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,4,26.04,?,?,,,NA,Parasites? Halictid?,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,5,26.05,?,?,,,NA,Parasites? Halictid?,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,6,26.06,?,?,,,NA,Parasites? Halictid?,,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,7,26.07,Pupae,Pupae,NA,NA,NA,"collected, but part of butt broke off. Halictid?",,,,,
6/30/2021,AF,8/3/2022,NA,NA,,H06,Burned,A,26,H06-A26,8,0,Y,N,Unk,8,26.08,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,H06,Burned,A,29,H06-A29,3,0,Y,N,Unk,1,29.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,9/15/2022,NA,NA,,H06,Burned,A,29,H06-A29,3,0,Y,N,Unk,2,29.02,Larvae,Larvae,NA,NA,NA,"same cell, diff larvae? Halictid?",,,,,
6/30/2021,AF,9/15/2022,NA,NA,,H06,Burned,A,29,H06-A29,3,0,Y,N,Unk,3,29.03,Larvae,Larvae,NA,NA,NA,"same cell, diff larvae?  Halictid?",,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H06,Burned,A,29,H06-A29,3,0,Y,N,Unk,4,29.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H06,Burned,A,29,H06-A29,3,0,Y,N,Unk,5,29.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H06,Burned,A,30,H06-A30,3,0,Y,N,Unk,1,30.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,1,4.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,2,4.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,3,4.03,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,4,4.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,5,4.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,6,4.06,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,7,4.07,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/7/2022,NA,NA,,H06,Burned,B,4,H06-B04,8,0,Y,N,Unk,8,4.08,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,1,7.01,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,2,7.02,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,3,7.03,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,4,7.04,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,5,7.05,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,6,7.06,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,7,7.07,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,8,7.08,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,9,7.09,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,10,7.1,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,11,7.11,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,12,7.12,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/18/2022,NA,NA,,H06,Burned,B,7,H06-B07,14,0,Y,N,Unk,13,7.13,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/25/2022,NA,NA,,H06,Burned,B,12,H06-B12,6,0,Y,N,Unk,1,12.01,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/25/2022,NA,NA,,H06,Burned,B,12,H06-B12,6,0,Y,N,Unk,2,12.02,Larvae,Larvae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/25/2022,NA,NA,,H06,Burned,B,12,H06-B12,6,0,Y,N,Unk,3,12.03,Pupae,Pupae,NA,NA,NA,collected. Halictid?,,,,,
6/30/2021,AF,1/25/2022,NA,NA,,H06,Burned,B,12,H06-B12,6,0,Y,N,Unk,4,12.04,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/25/2022,NA,NA,,H06,Burned,B,12,H06-B12,6,0,Y,N,Unk,5,12.05,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,1/25/2022,NA,NA,,H06,Burned,B,12,H06-B12,6,0,Y,N,Unk,6,12.06,Pupae,Pupae,NA,NA,NA,Halictid?,,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H06,Burned,B,26,H06-B26,6,1,N,N,O. lignaria,1,26.01,Pupae,Pupae,M,24.1,NA,"2/17/24 - 6 pollen stains, 2 half pollen balls (one of which may have been the one in progress), 6 tiny larvae, and 2 adult pupae. Didn't see others",,,,,"2/17/24 - 6 pollen stains, 2 half pollen balls (one of which may have been the one in progress), 6 tiny larvae, and 2 adult pupae. Didn't see others"
6/30/2021,AF,9/15/2022,NA,NA,,H06,Burned,B,26,H06-B26,6,1,N,N,O. lignaria,2,26.02,Monodontomerus spp.,Larvae,NA,NA,NA,"2/17/24 - 6 pollen stains, 2 half pollen balls (one of which may have been the one in progress), 6 tiny larvae, and 2 adult pupae. Didn't see others","not a bee - beetle? big parasite? had a butt that looked like an earwig. (4/5/23) Didn't see anything other than O. lignaria and NVC called O. lignaria. Changed to O. lignaria. 2/19/24 - probably was parasitized by Monodonts (tiny larvae present) Changed from ""Pupae"" to ""Larvae"" and deleted weight (17.9)",,,,
6/30/2021,AF,9/13/2022,NA,NA,,H06,Burned,B,26,H06-B26,6,1,N,N,O. lignaria,3,26.03,Pupae,Pupae,M,25.4,NA,"2/17/24 - 6 pollen stains, 2 half pollen balls (one of which may have been the one in progress), 6 tiny larvae, and 2 adult pupae. Didn't see others",,,,,
6/30/2021,AF,9/13/2022,NA,NA,,H06,Burned,B,26,H06-B26,6,1,N,N,O. lignaria,4,26.04,Monodontomerus spp.,Larvae,NA,NA,NA,"2/17/24 - 6 pollen stains, 2 half pollen balls (one of which may have been the one in progress), 6 tiny larvae, and 2 adult pupae. Didn't see others","6 tiny larvae. Most likely monodont larvae. Changed from ""Pupae"" to ""Larvae"" and deleted weight (25.9)",,,,Parasites?
6/30/2021,,,,,,H06,Burned,B,26,H06-B26,6,1,N,N,O. lignaria,5,26.05,Pollen,NA,NA,NA,NA,"2/17/24 - 6 pollen stains, 2 half pollen balls (one of which may have been the one in progress), 6 tiny larvae, and 2 adult pupae. Didn't see others",,,,,
6/30/2021,,,,,,H06,Burned,B,26,H06-B26,6,1,N,N,O. lignaria,6,26.06,Pollen,NA,NA,NA,NA,"2/17/24 - 6 pollen stains, 2 half pollen balls (one of which may have been the one in progress), 6 tiny larvae, and 2 adult pupae. Didn't see others",,,,,
6/30/2021,NA,NA,AGF,10/26/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,1,29.01,Larvae,Larvae,NA,NA,92,,There were more cells than pollen balls collected b/c some cells had no pollen to be collected,,,,
6/30/2021,NA,NA,AGF,11/5/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,2,29.02,Larvae,Larvae,NA,NA,63.2,,,,,,
6/30/2021,NA,NA,AGF,10/29/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,3,29.03,Larvae,Larvae,NA,NA,37.7,,,,,,
6/30/2021,NA,NA,AGF,10/26/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,4,29.04,Larvae,Larvae,NA,NA,31.2,,,,,,
6/30/2021,NA,NA,AGF,10/29/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,5,29.05,Larvae,Larvae,NA,NA,60.8,,,,,,
6/30/2021,NA,NA,AGF,10/26/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,6,29.06,Larvae,Larvae,NA,NA,99.1,,,,,,
6/30/2021,NA,NA,AGF,10/26/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,7,29.07,Larvae,Larvae,NA,NA,68.8,,,,,,
6/30/2021,NA,NA,AGF,10/26/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,8,29.08,Larvae,Larvae,NA,NA,101.2,,,,,,
6/30/2021,NA,NA,AGF,10/26/2023,,H06,Burned,B,29,H06-B29,9,0,Y,Y,O. lignaria ,9,29.09,Larvae,Larvae,NA,NA,NA,,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,H09,Burned,A,4,H09-A04,2,0,N,N,Unk,1,4.01,,,,,20.4,Halictid?,pollen looks diff from others,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,A,4,H09-A04,2,0,N,N,Unk,1,4.01,,,,,65.4,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,1,29.01,,,,,41,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,2,29.02,,,,,76.3,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,3,29.03,,,,,39.7,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,4,29.04,,,,,34.5,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,5,29.05,,,,,47.6,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,6,29.06,,,,,36.9,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,7,29.07,,,,,47,Halictid?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,A,29,H09-A29,9,0,Y,N,Unk,8,29.08,,,,,78.5,Halictid?,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,1,30.01,,,,,41.6,Halictid?,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,2,30.02,,,,,35.5,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,3,30.03,,,,,47,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,4,30.04,,,,,72.8,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,5,30.05,,,,,47.5,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,6,30.06,,,,,13.8,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,7,30.07,,,,,32.4,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,8,30.08,,,,,13.2,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,9,30.09,,,,,25,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,10,30.1,,,,,21.2,Halictid?,,,,,
6/29/2021,NA,NA,AGF,11/5/2023,,H09,Burned,A,30,H09-A30,15,0,Y,N,Unk,11,30.11,,,,,50.4,Halictid?,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,H09,Burned,B,3,H09-B03,2,0,N,Y,O. lignaria ,1,3.01,Pollen,NA,NA,NA,127.4,,,,,,
6/29/2021,NA,NA,AGF&JMD,7/14/2021,,H09,Burned,B,3,H09-B03,2,0,N,Y,O. lignaria ,2,3.02,Pollen,NA,NA,NA,170.8,,,,,,
6/29/2021,AF,1/4/2022,NA,NA,,H09,Burned,B,4,H09-B04,7,0,Y,N,O. lignaria,1,4.01,Pupae,Pupae,M,39,NA,Should only be 7 weights,Changed mass from 0.039 to 39 (probably a conversion error),,,,Why are there 9 bee weights if the cell count was 7?
6/29/2021,AF,1/4/2022,NA,NA,,H09,Burned,B,4,H09-B04,7,0,Y,N,O. lignaria,2,4.02,Pupae,Pupae,M,33,NA,Should only be 7 weights,,,,,Why are there 9 bee weights if the cell count was 7?
6/29/2021,AF,1/4/2022,NA,NA,,H09,Burned,B,4,H09-B04,7,0,Y,N,O. lignaria,3,4.03,Pupae,Pupae,M,35.4,NA,Should only be 7 weights,,,,,Why are there 9 bee weights if the cell count was 7?
6/29/2021,AF,1/4/2022,NA,NA,,H09,Burned,B,4,H09-B04,7,0,Y,N,O. lignaria,4,4.04,Pupae,Pupae,F,63.5,NA,Should only be 7 weights,,,,,Why are there 9 bee weights if the cell count was 7?
6/29/2021,AF,1/4/2022,NA,NA,,H09,Burned,B,4,H09-B04,7,0,Y,N,O. lignaria,5,4.05,Pupae,Pupae,F,68,NA,Should only be 7 weights,,,,,Why are there 9 bee weights if the cell count was 7?
6/29/2021,AF,1/4/2022,NA,NA,,H09,Burned,B,4,H09-B04,7,0,Y,N,O. lignaria,6,4.06,Pupae,Pupae,F,63.1,NA,Should only be 7 weights,,,,,Why are there 9 bee weights if the cell count was 7?
6/29/2021,AF,1/4/2022,NA,NA,,H09,Burned,B,4,H09-B04,7,0,Y,N,O. lignaria,7,4.07,Pupae,Pupae,F,57.2,NA,Should only be 7 weights,,,,,Why are there 9 bee weights if the cell count was 7?
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,1,11.01,Pollen,NA,NA,NA,154,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,2,11.02,Pollen,NA,NA,NA,147.3,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,3,11.03,Pollen,NA,NA,NA,153.6,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,4,11.04,Pollen,NA,NA,NA,154,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,5,11.05,Pollen,NA,NA,NA,136.6,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,6,11.06,Pollen,NA,NA,NA,162.8,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,NA,NA,AGF,10/22/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,7,11.07,Pollen,NA,NA,NA,140.7,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,NA,NA,AGF,10/26/2023,,H09,Burned,B,11,H09-B11,8,0,Y,Y,O. lignaria ,8,11.08,Pollen,NA,NA,NA,245.9,Were 3 super small larvae in nest. Neonate?,,,,,
6/29/2021,AF,1/24/2022,NA,NA,,H09,Burned,B,12,H09-B12,8,0,Y,N,O. lignaria,1,12.01,Pupae,Pupae,M,26.4,NA,,,,,,
6/29/2021,AF,1/24/2022,NA,NA,,H09,Burned,B,12,H09-B12,8,0,Y,N,O. lignaria,2,12.02,Pupae,Pupae,M,26.8,NA,,,,,,
6/29/2021,AF,1/24/2022,NA,NA,,H09,Burned,B,12,H09-B12,8,0,Y,N,O. lignaria,3,12.03,Pupae,Pupae,M,31.9,NA,,,,,,
6/29/2021,AF,1/24/2022,NA,NA,,H09,Burned,B,12,H09-B12,8,0,Y,N,O. lignaria,4,12.04,Pupae,Pupae,M,23.9,NA,,,,,,
6/29/2021,AF,1/24/2022,NA,NA,,H09,Burned,B,12,H09-B12,8,0,Y,N,O. lignaria,5,12.05,Pupae,Pupae,M,33.2,NA,,,,,,
6/29/2021,AF,1/24/2022,NA,NA,,H09,Burned,B,12,H09-B12,8,0,Y,N,O. lignaria,6,12.06,Pupae,Pupae,M,25.9,NA,,,,,,
6/29/2021,AF,1/24/2022,NA,NA,,H09,Burned,B,12,H09-B12,8,0,Y,N,O. lignaria,7,12.07,Pupae,Pupae,M,23,NA,,,,,,
