Date,Site,Habitat,Recorder,LineDistance,Code,Family,Genus,Species,Species2,NumBlooms,NumStems,PollenCollected (Y/N),Notes
6/4/2021,H101,Burned,JMD,61.01,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,7,3,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,62.4,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,3,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,62.8,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,5,4,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,65.3,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,8,4,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,68.1,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,5,3,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,70.7,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,71.3,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,4,2,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,96.4,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/4/2021,H101,Burned,JMD,7.6,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,28,10,Y,very sticky
6/4/2021,H101,Burned,JMD,9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,7,1,N,
6/4/2021,H101,Burned,JMD,27.4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,3,Y,
6/4/2021,H101,Burned,JMD,39.5,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,69,17,Y,
6/4/2021,H101,Burned,JMD,42.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,67,12,N,
6/4/2021,H101,Burned,JMD,42.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,19,6,N,
6/4/2021,H101,Burned,JMD,44.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,65,5,Y,
6/4/2021,H101,Burned,JMD,45.01,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,10,1,N,
6/4/2021,H101,Burned,JMD,45.01,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,5,1,N,
6/4/2021,H101,Burned,JMD,48,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,39,6,N,
6/4/2021,H101,Burned,JMD,48.2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,77,12,N,
6/4/2021,H101,Burned,JMD,49.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,35,6,N,
6/4/2021,H101,Burned,JMD,50.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,17,2,N,
6/4/2021,H101,Burned,JMD,51.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,23,7,N,
6/4/2021,H101,Burned,JMD,52.01,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,104,19,N,
6/4/2021,H101,Burned,JMD,53.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,8,4,N,"orange 4 petals, simple leaves. collected"
6/4/2021,H101,Burned,JMD,58.2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,81,19,N,
6/4/2021,H101,Burned,JMD,59.4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,33,7,N,
6/4/2021,H101,Burned,JMD,60.5,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
6/4/2021,H101,Burned,JMD,60.5,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,11,3,N,
6/4/2021,H101,Burned,JMD,61.01,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,88,23,N,
6/4/2021,H101,Burned,JMD,61.3,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,24,4,N,
6/4/2021,H101,Burned,JMD,61.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,8,5,N,
6/4/2021,H101,Burned,JMD,62.01,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,113,20,N,
6/4/2021,H101,Burned,JMD,62.8,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,167,38,N,
6/4/2021,H101,Burned,JMD,70.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,39,7,N,
6/4/2021,H101,Burned,JMD,71.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,90,19,N,
6/4/2021,H101,Burned,JMD,72.4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,151,29,N,
6/4/2021,H101,Burned,JMD,75,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,9,5,N,
6/4/2021,H101,Burned,JMD,76.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,104,23,N,
6/4/2021,H101,Burned,JMD,81.2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,"More, but only 1 w/ open flowers"
6/4/2021,H101,Burned,JMD,83,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,116,36,N,
6/4/2021,H101,Burned,JMD,83.3,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,16,3,N,
6/4/2021,H101,Burned,JMD,85.5,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,84,26,N,
6/4/2021,H101,Burned,JMD,86.2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,29,13,N,
6/4/2021,H101,Burned,JMD,86.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,44,5,N,
6/4/2021,H101,Burned,JMD,90.11,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/4/2021,H101,Burned,JMD,91.2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,19,8,N,
6/4/2021,H101,Burned,JMD,92.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,40,10,N,
6/4/2021,H101,Burned,JMD,93.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,32,10,N,
6/4/2021,H101,Burned,JMD,98.2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,62,17,N,
6/4/2021,H101,Burned,JMD,82,TAOF,ASTERACEAE,Taraxacum,officinale,Taraxacum officinale,1,1,N,
6/9/2021,H103,Burned,JMD,80.3,PENST2,SCROPHULARIACEAE,Penstemon,spp.2,Penstemon spp.2,2,1,Y,collected from trans
6/9/2021,H103,Burned,JMD,87.9,PENST2,SCROPHULARIACEAE,Penstemon,spp.2,Penstemon spp.2,6,2,Y,not sticky
6/9/2021,H103,Burned,JMD,13.1,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,2,2,Y,Changed from Unkbrass2 to PHBE2
6/9/2021,H103,Burned,JMD,13.8,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,1,1,Y,Changed from Unkbrass2 to PHBE2
6/9/2021,H103,Burned,JMD,33.01,PHBE2,BRASSICACEAE,Physaria,bellii,Physaria bellii,3,3,N,Changed from Unkbrass2 to PHBE2
6/9/2021,H103,Burned,JMD,20,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,2,2,Y,
6/9/2021,H103,Burned,JMD,21.5,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,2,2,Y,
6/9/2021,H103,Burned,JMD,22.2,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,Y,
6/9/2021,H103,Burned,JMD,22.2,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,N,
6/9/2021,H103,Burned,JMD,30.01,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,N,
6/9/2021,H103,Burned,JMD,23-24,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,Y,
6/9/2021,H103,Burned,JMD,23-24,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,Y,
6/9/2021,H103,Burned,JMD,23-24,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,Y,
6/9/2021,H103,Burned,JMD,23-24,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,Y,
6/9/2021,H103,Burned,JMD,23-24,POTEN,ROSACEAE,Potentilla,spp.,Potentilla spp.,1,1,Y,
6/9/2021,H103,Burned,JMD,40.6,RUDE,ROSACEAE,Rubus,deliciosus,Rubus deliciosus,1,1,Y,looks like rose shrub w/ white flowers but no spikes. Rubus deliciosus. Changed from UnkShrub to RUDE
6/9/2021,H103,Burned,JMD,43.5,RUDE,ROSACEAE,Rubus,deliciosus,Rubus deliciosus,3,3,Y,Changed from UnkShrub to RUDE. There is WAYY too much UnkMoney to count --> I think I will multiply 1/4 transect abundance by 4 (it would be appropriate)
6/9/2021,H103,Burned,JMD,0.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,0.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,0.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,0.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,Y,"Brassica, weed, looks like $ plant"
6/9/2021,H103,Burned,JMD,0.3,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,7,4,Y,collected
6/9/2021,H103,Burned,JMD,0.4,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,0.6,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,2,N,
6/9/2021,H103,Burned,JMD,0.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,1.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,1.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/9/2021,H103,Burned,JMD,4.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,3,1,Y,
6/9/2021,H103,Burned,JMD,4.8,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,12,5,N,
6/9/2021,H103,Burned,JMD,7.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,3,N,
6/9/2021,H103,Burned,JMD,8.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/9/2021,H103,Burned,JMD,10.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/9/2021,H103,Burned,JMD,11.7,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,15,9,N,
6/9/2021,H103,Burned,JMD,11.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,12,7,Y,
6/9/2021,H103,Burned,JMD,12.01,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,3,2,N,
6/9/2021,H103,Burned,JMD,12.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,6,2,N,
6/9/2021,H103,Burned,JMD,12.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,6,2,N,
6/9/2021,H103,Burned,JMD,12.3,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,3,3,N,
6/9/2021,H103,Burned,JMD,12.3,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,3,3,N,
6/9/2021,H103,Burned,JMD,12.4,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,3,N,
6/9/2021,H103,Burned,JMD,12.4,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,3,N,
6/9/2021,H103,Burned,JMD,12.4,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,4,N,
6/9/2021,H103,Burned,JMD,13.7,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,16,9,N,
6/9/2021,H103,Burned,JMD,13.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,15,5,Y,
6/9/2021,H103,Burned,JMD,15.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,2,N,
6/9/2021,H103,Burned,JMD,15.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,8,5,N,
6/9/2021,H103,Burned,JMD,15.4,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,4,N,
6/9/2021,H103,Burned,JMD,16.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,2,N,
6/9/2021,H103,Burned,JMD,16.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,24,N,
6/9/2021,H103,Burned,JMD,16.7,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,6,4,N,
6/9/2021,H103,Burned,JMD,17.6,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,7,5,N,
6/9/2021,H103,Burned,JMD,17.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,8,4,N,
6/9/2021,H103,Burned,JMD,18.6,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/9/2021,H103,Burned,JMD,18.8,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,5,4,N,
6/9/2021,H103,Burned,JMD,18.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,3,2,N,
6/9/2021,H103,Burned,JMD,19.01,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,3,N,
6/9/2021,H103,Burned,JMD,20.1,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,20.5,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,1,N,
6/9/2021,H103,Burned,JMD,20.7,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/9/2021,H103,Burned,JMD,20.8,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,20.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,2,N,
6/9/2021,H103,Burned,JMD,22.01,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,2,N,
6/9/2021,H103,Burned,JMD,22.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1, N,
6/9/2021,H103,Burned,JMD,22.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1, N,
6/9/2021,H103,Burned,JMD,24.01,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/9/2021,H103,Burned,JMD,24.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,24.6,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,2,N,
6/9/2021,H103,Burned,JMD,25.9,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,26.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,20,7,N,
6/9/2021,H103,Burned,JMD,26.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,6,4,N,
6/9/2021,H103,Burned,JMD,26.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,4,1,N,
6/9/2021,H103,Burned,JMD,26.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,7,2,N,
6/9/2021,H103,Burned,JMD,26.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,6,3,N,
6/9/2021,H103,Burned,JMD,26.2,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/9/2021,H103,Burned,JMD,27.4,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,25,14,N,
6/9/2021,H103,Burned,JMD,44687,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,44687,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,44687,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,44687,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,1,1,N,
6/9/2021,H103,Burned,JMD,44687,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,3,1,N,
6/9/2021,H103,Burned,JMD,44687,ALAL3,BRASSICACEAE,Alyssum,alyssoides,Alyssum alyssoides,2,1,N,
6/7/2021,H12,Burned,JMD,10.9,ASTRA,FABACEAE,Astragalus,spp.1,Astragalus spp.1,1,1,Y,seeding pale pink flowers collected
6/7/2021,H12,Burned,JMD,50.1,ASTRA,FABACEAE,Astragalus,spp.1,Astragalus spp.1,2,1,Y,
6/7/2021,H12,Burned,JMD,NaN,ASTRA,FABACEAE,Astragalus,spp.1,Astragalus spp.1,12,11,Y,
6/7/2021,H12,Burned,JMD,14.4,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,2,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,22.4,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,3,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,22.8,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,2,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,24.5,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,4,1,Y,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,30.1,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,3,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,35.6,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,8,4,Y,"Yellow flowers, spatulated basal leaves. Erysimum capitatum. Changed from UnkOra to ERCA14"
6/7/2021,H12,Burned,JMD,38.2,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,6,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,41.9,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,2,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,44.8,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,4,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,49.9,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,7,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,52.3,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,2,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,63.3,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,3,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,66.6,ERCA14,BRASSICACEAE,Erysimum,capitatum,Erysimum capitatum,5,1,N,Erysimum capitatum. Changed from UnkOra to ERCA14
6/7/2021,H12,Burned,JMD,0.8,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/7/2021,H12,Burned,JMD,1,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,2,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/7/2021,H12,Burned,JMD,1.1,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/7/2021,H12,Burned,JMD,12.5,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,Y,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/7/2021,H12,Burned,JMD,12.4,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,Y,"collected, looks like MUNS but leaves are like parsely. Changed from LOMAT? To LOMAT"
6/7/2021,H12,Burned,JMD,27.7,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,2,1,N,Munsieon. Or Lomatium triternatum? Changed from MUNS to LOMAT for now
6/7/2021,H12,Burned,JMD,59.3,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,16,16,Y,
6/7/2021,H12,Burned,JMD,66.11,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,Y,
6/7/2021,H12,Burned,JMD,67.8,LOMAT,APIACEAE,Lomatium,spp.,Lomatium spp.,1,1,N,
6/7/2021,H12,Burned,JMD,0.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,Y,
6/7/2021,H12,Burned,JMD,0.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,0.3,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,1,1,N,
6/7/2021,H12,Burned,JMD,0.4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
6/7/2021,H12,Burned,JMD,0.4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,0.5,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,4,1,N,
6/7/2021,H12,Burned,JMD,0.8,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,7,1,N,
6/7/2021,H12,Burned,JMD,0.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,1,1,N,
6/7/2021,H12,Burned,JMD,1.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
6/7/2021,H12,Burned,JMD,1.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,1.11,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
6/7/2021,H12,Burned,JMD,1.3,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
6/7/2021,H12,Burned,JMD,1.3,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,1.4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,2,N,
6/7/2021,H12,Burned,JMD,1.5,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,1,1,N,
6/7/2021,H12,Burned,JMD,1.6,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,7,4,Y,
6/7/2021,H12,Burned,JMD,1.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,5,2,N,
6/7/2021,H12,Burned,JMD,2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,5,2,N,
6/7/2021,H12,Burned,JMD,2.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
6/7/2021,H12,Burned,JMD,2.11,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,1,2,N,
6/7/2021,H12,Burned,JMD,3.11,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,7,2,N,
6/7/2021,H12,Burned,JMD,4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,4,3,N,
6/7/2021,H12,Burned,JMD,4.4,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,4,1,Y,
6/7/2021,H12,Burned,JMD,4.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,5.9,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,6,3,N,
6/7/2021,H12,Burned,JMD,7.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,8,2,N,
6/7/2021,H12,Burned,JMD,7.8,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,11,4,Y,
6/7/2021,H12,Burned,JMD,8.2,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,8.6,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,8,4,N,
6/7/2021,H12,Burned,JMD,8.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,8.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,1,1,N,
6/7/2021,H12,Burned,JMD,9.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,6,2,N,
6/7/2021,H12,Burned,JMD,9.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,2,1,N,
6/7/2021,H12,Burned,JMD,9.11,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,2,N,
6/7/2021,H12,Burned,JMD,10.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,4,1,N,
6/7/2021,H12,Burned,JMD,10.7,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,4,1,N,
6/7/2021,H12,Burned,JMD,10.8,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
6/7/2021,H12,Burned,JMD,11.1,PENST,SCROPHULARIACEAE,Penstemon,spp.1,Penstemon spp.1,3,1,N,
